2019-10-16 09:49:27-NemsSpider.pipelines- handler_dec 337-INFO:jibao-已新增报关单数据I20190000315923357
2019-10-16 09:49:27-NemsSpider.pipelines- handler_dec 337-INFO:jibao-已新增报关单数据I20190000315924467
2019-10-16 09:49:28-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据I20190000316067615
2019-10-16 09:49:28-NemsSpider.pipelines- handler_dec 337-INFO:jibao-已新增报关单数据I20190000315923105
2019-10-16 09:49:29-NemsSpider.pipelines- handler_dec 337-INFO:jibao-已新增报关单数据I20190000316004809
2019-10-16 09:49:29-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据I20190000316310281
2019-10-16 09:49:30-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据I20190000316067091
2019-10-16 09:49:31-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据I20190000316322139
2019-10-16 09:49:31-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据I20190000316337293
2019-10-16 09:49:31-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据I20190000316108879
2019-10-16 09:49:32-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据I20190000316108523
2019-10-16 09:49:33-NemsSpider.pipelines- handler_dec 337-INFO:jibao-已新增报关单数据I20190000316175787
2019-10-16 09:49:33-NemsSpider.spiders.dec- parse 82-WARNING:2019-10-16-2019-10-16:应该获取的总数：0条 实际获取的总数：0条
2019-10-16 09:49:33-NemsSpider.spiders.dec- parse 82-WARNING:2019-10-16-2019-10-16:应该获取的总数：4条 实际获取的总数：4条
2019-10-16 09:49:34-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316315309
2019-10-16 09:49:34-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316148973
2019-10-16 09:49:35-NemsSpider.pipelines- handler_dec 337-INFO:jibao-已新增报关单数据E20190000316199169
2019-10-16 09:49:35-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316315415
2019-10-16 10:49:10-NemsSpider.spiders.dw_dec- parse 82-WARNING:dw-2019-10-16-2019-10-16:应该获取的总数：17条 实际获取的总数：17条
2019-10-16 10:49:10-NemsSpider.spiders.dw_dec- parse 82-WARNING:dw-2019-10-16-2019-10-16:应该获取的总数：15条 实际获取的总数：15条
2019-10-16 10:49:11-NemsSpider.pipelines- handler_dec 333-INFO:dongguan-已更新报关单数据I20190000316207707
2019-10-16 10:49:11-NemsSpider.spiders.dec- parse 82-WARNING:2019-10-16-2019-10-16:应该获取的总数：180条 实际获取的总数：180条
2019-10-16 10:49:12-NemsSpider.pipelines- handler_dec 333-INFO:dongguan-已更新报关单数据E20190000316195087
